,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Samoa,WSM,0.030303229,0.358660489,2,57.06521606,25.54347801,69.56521606,-0.173090503,0.345815629,3,44.0414505,22.79792786,65.80310822,0.060219798,0.313703358,4,56.92307663,32.30769348,70.7692337,0.035345498,0.31972155,3,56.12244797,34.69387817,69.38775635,0.071003407,0.238659799,3,56.63265228,43.87755203,67.34693909,-0.028807225,0.264770001,3,54.18719101,35.46797943,64.53202057,-0.059588864,0.202055648,3,52.94117737,41.17647171,60.29411697,-0.055373915,0.265969008,3,52.45098114,33.82352829,62.74509811,-0.067868732,0.281801969,3,51.94174576,31.06796074,63.59223175,-0.273987293,0.241786182,4,46.11650467,26.21359253,55.3398056,-0.232843593,0.223801702,5,45.45454407,29.66507149,55.50239182,-0.252603859,0.219681084,5,43.06220245,28.7081337,54.06698608,-0.303922683,0.216587067,5,42.18009567,27.48815155,54.02843475,-0.333490878,0.230694383,5,40.75829315,26.06635094,53.55450058,-0.248788282,0.237396434,5,45.0236969,29.38388634,56.87203979,-0.186836302,0.277501553,4,47.59615326,28.36538506,61.05769348,-0.080441393,0.263276905,4,50.96154022,32.69230652,63.94230652,-0.10307166,0.288655162,4,50.96154022,28.84615326,66.82691956,-0.08005058,0.279456377,4,51.92307663,31.25,66.82691956,-0.113679938,0.283761442,4,50,30.28846169,64.90384674,-0.224663898,0.288842708,4,44.71154022,24.51922989,63.46154022,-0.200668782,0.314048827,4,43.75,24.03846169,62.98077011
Saudi Arabia,SAU,-0.308262527,0.311746508,4,41.30434799,22.82608604,61.95652008,-0.267662406,0.340723753,4,39.89637375,18.6528492,63.21243668,-0.103354752,0.315327704,4,49.74359131,24.61538506,66.15384674,-0.045104034,0.225447983,6,53.06122589,38.26530457,63.77550888,0.113586023,0.195179254,5,57.65306091,47.95918274,66.83673096,0.049932431,0.206113145,5,56.15763474,45.32019806,64.53202057,0.114248991,0.172974318,5,56.86274338,49.01960754,62.74509811,-0.044737384,0.208103806,6,53.4313736,40.68627548,59.80392075,0.018983038,0.209356204,7,53.88349533,41.74757385,62.13592148,0.120069824,0.214302048,7,55.3398056,47.08737946,64.07766724,0.160720706,0.201035202,7,56.93779755,47.8468895,66.02870941,0.161230579,0.20482187,7,55.98086166,46.41148376,67.94258118,0.028119486,0.208131015,6,53.55450058,41.7061615,61.6113739,0.103154197,0.226034105,7,55.92417145,43.60189438,67.29857635,0.082789585,0.223337069,7,54.9763031,44.54976273,65.40284729,-0.003618004,0.231700152,7,53.84615326,38.46154022,65.38461304,0.025131069,0.223289415,7,54.32692337,42.30769348,66.34615326,0.079331204,0.218419582,8,55.76922989,43.75,67.78845978,0.000782094,0.211990565,8,54.80769348,38.46154022,66.82691956,-0.0758674,0.211985722,8,51.92307663,35.57692337,63.46154022,-0.068177871,0.211501107,8,51.92307663,36.53845978,63.94230652,0.264395386,0.225611925,7,61.53845978,49.03845978,73.07691956
Sudan,SDN,-1.360586405,0.311746508,4,8.695652008,1.630434752,21.19565201,-1.335427523,0.26926446,6,8.290155411,4.663212299,17.09844589,-1.418060303,0.26198414,5,7.179487228,3.589743614,13.84615421,-1.268127918,0.21757862,6,9.183673859,4.081632614,19.38775444,-1.327770948,0.18511878,6,8.673469543,2.551020384,15.81632614,-1.167874098,0.181505501,7,11.82266045,5.911330223,18.22660065,-1.416498899,0.162581548,7,7.352941036,2.941176414,11.76470566,-1.217746377,0.189243078,7,10.78431416,3.921568632,18.62745094,-1.32072854,0.188494489,7,6.796116352,2.91262126,16.5048542,-1.476903439,0.184209242,7,4.854369164,2.427184582,12.13592243,-1.261884451,0.171770856,8,7.655502319,4.78468895,17.22488022,-1.348169088,0.171366006,8,6.698564529,3.349282265,14.35406685,-1.312920809,0.171556532,8,8.056872368,3.317535639,15.16587639,-1.488991618,0.183134615,9,5.687203884,2.369668245,10.90047359,-1.454025507,0.178398743,9,6.161137581,2.369668245,11.84834099,-1.443861842,0.182201639,9,5.288461685,2.884615421,10.57692337,-1.490343809,0.177090228,9,4.807692528,2.403846264,9.615385056,-1.491437078,0.181022167,9,4.807692528,2.884615421,9.134614944,-1.557940364,0.177741319,9,4.326922894,2.884615421,8.17307663,-1.619956493,0.174607188,9,3.846153736,2.884615421,7.211538315,-1.673408031,0.174716845,9,3.846153736,2.403846264,6.730769157,-1.60601759,0.196105242,8,4.326922894,2.884615421,9.134614944
Senegal,SEN,-0.129939035,0.311746508,4,50,25,64.67391205,-0.145992562,0.26926446,6,47.66839218,25.3886013,63.21243668,-0.097469777,0.2490924,6,50.25640869,30.76922989,64.10256195,-0.165942818,0.21119912,7,46.93877411,34.18367386,59.18367386,-0.209492028,0.177444965,8,47.95918274,32.1428566,56.63265228,-0.264005661,0.177058876,8,46.30541992,29.55665016,54.67980194,-0.238636687,0.160142511,8,47.05882263,35.29411697,54.41176605,-0.310471177,0.180182874,9,44.60784149,28.92156792,53.92156982,-0.353940964,0.174263537,10,40.29126358,26.21359253,51.45631027,-0.321681976,0.170774415,10,44.6601944,30.09708786,52.42718506,-0.298108935,0.163299605,10,44.01913834,32.05741501,52.63158035,-0.278431296,0.162987471,10,42.5837326,33.01435471,53.11004639,-0.214180127,0.157279804,11,45.49763107,35.0710907,53.55450058,-0.081253558,0.172869936,11,50.71089935,39.33649445,57.34597015,-0.047789037,0.168572858,11,52.60663605,41.23222733,58.2938385,-0.219687715,0.172969714,11,46.15384674,32.69230652,54.32692337,-0.157558218,0.166688532,11,49.51922989,36.53845978,56.25,-0.143072322,0.169555023,11,49.03845978,36.05769348,57.69230652,-0.146551892,0.165877387,11,49.03845978,35.57692337,58.65384674,-0.110048309,0.163959354,11,50.48077011,35.57692337,61.05769348,-0.112386622,0.164067253,11,50,36.53845978,61.53845978,-0.207833394,0.181884155,10,42.78845978,33.65384674,56.25
Singapore,SGP,2.177225828,0.277094334,6,100,96.73912811,100,2.230808973,0.278407753,6,100,96.3730545,100,2.141957521,0.240149334,6,100,94.87179565,100,1.940935493,0.211021066,7,100,93.36734772,100,1.817789793,0.181446299,7,98.46939087,90.81632996,100,1.772741795,0.194068298,7,98.02955627,90.14778137,100,1.747712374,0.163536459,7,99.50980377,90.68627167,100,1.75366509,0.192241594,8,98.03921509,91.1764679,100,1.807519674,0.199899539,8,98.05825043,91.26213837,100,1.868646622,0.204302281,8,98.54368591,93.20388031,100,1.778741956,0.194217995,8,97.60765839,91.86602783,100,1.786087275,0.198596433,8,98.08612061,92.34449768,100,1.7895962,0.186482623,9,96.6824646,91.94313049,100,1.965846062,0.201197341,9,100,94.31279755,100,1.970402002,0.199080735,9,100,94.31279755,100,2.233457088,0.206639111,9,100,98.55769348,100,2.260543108,0.197372586,9,100,99.03845978,100,2.180612087,0.202709854,9,100,96.63461304,100,2.118331909,0.196717829,9,99.5192337,95.19230652,100,2.126329184,0.197034985,9,99.5192337,97.11538696,100,2.161546469,0.195816159,9,100,97.11538696,100,2.205606699,0.207592547,8,100,99.03845978,100
Solomon Islands,SLB,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-1.140648127,0.575411677,1,12.43523312,2.590673685,43.00518036,-1.389850497,0.500844598,2,8.717948914,0,28.20512772,-1.687841296,0.539480984,2,3.571428537,0,20.91836739,-2.625505924,0.431069374,2,0,0,2.040816307,-1.317754865,0.264770001,3,8.374383926,2.46305418,17.73398972,-0.957341969,0.202055648,3,18.62745094,9.8039217,27.45098114,-1.075967908,0.265969008,3,15.1960783,4.411764622,26.47058868,-1.108746052,0.273542136,4,14.0776701,3.883495092,25.72815514,-1.197548747,0.22495088,5,11.1650486,3.398058176,19.90291214,-1.202817917,0.223801702,5,9.090909004,4.306220055,22.48803902,-1.189545035,0.219681084,5,9.090909004,4.78468895,22.48803902,-1.044504404,0.216587067,5,14.69194317,6.635071278,26.54028511,-1.041204214,0.230694383,5,15.63981056,7.109004974,27.96208572,-1.103141069,0.237396434,5,13.27014256,5.687203884,25.11848259,-1.080401063,0.25896275,5,12.01923084,4.326922894,28.36538506,-0.946225703,0.249832645,5,16.34615326,5.288461685,31.25,-0.958007097,0.273642689,5,15.38461494,5.769230843,31.73077011,-0.795345068,0.279456377,4,21.15384674,8.653845787,38.46154022,-0.837058485,0.283761442,4,18.26922989,7.692307472,36.05769348,-0.832089067,0.288842708,4,18.26922989,7.211538315,37.98077011,-0.838300645,0.314048827,4,18.75,8.653845787,39.42307663
Sierra Leone,SLE,-1.529431701,0.346597582,3,5.434782505,1.086956501,17.39130402,-1.240578294,0.290748686,5,10.36269474,5.18134737,21.76165771,-1.328195214,0.288834274,4,9.230769157,3.589743614,17.43589783,-1.227087736,0.228638023,6,10.71428585,4.591836929,20.40816307,-1.122344375,0.193616897,6,13.77550983,5.102040768,20.40816307,-1.024798512,0.189605668,7,15.27093601,7.881773472,23.15270996,-1.08878541,0.167549595,7,14.70588207,7.843137264,21.56862831,-1.143849015,0.193132102,7,12.74509811,5.882352829,21.07843208,-1.070928097,0.191380277,7,16.01941681,6.310679436,21.84465981,-0.975163281,0.186497182,7,16.5048542,7.766990185,26.21359253,-0.788570821,0.171607688,8,23.92344475,13.87559795,33.97129059,-0.736014187,0.171153426,8,25.83732033,17.22488022,35.88516617,-0.708572567,0.171231285,8,26.06635094,18.48341179,36.01895905,-0.703151643,0.172869936,11,26.54028511,18.00947952,36.96682358,-0.707191288,0.168572858,11,25.59241676,17.06161118,36.01895905,-0.805568933,0.172969714,11,24.51922989,11.53846169,32.21154022,-0.895148098,0.166688532,11,18.75,11.05769253,28.84615326,-0.92548877,0.171438694,10,16.82692337,9.134614944,26.92307663,-0.91837126,0.167676717,10,15.86538506,10.57692337,27.88461494,-0.887642562,0.165793508,10,15.86538506,9.615385056,29.80769157,-0.881893933,0.167416096,9,17.30769157,9.615385056,29.32692337,-0.857653499,0.183923185,9,18.26922989,10.57692337,32.69230652
El Salvador,SLV,-0.19300817,0.288139731,5,46.73913193,24.45652199,62.5,0.263607383,0.304611802,5,62.17616653,40.41450882,75.12953186,0.142521039,0.245310619,6,58.9743576,39.4871788,68.71794891,0.016505403,0.213648245,7,55.10203934,42.34693909,64.79592133,-0.143431306,0.18214412,7,50,38.26530457,58.16326523,0.064705171,0.184055597,8,57.1428566,46.79803085,64.53202057,-0.177207187,0.161686733,8,49.01960754,38.23529434,55.88235474,0.036384292,0.191790685,8,54.90196228,45.09803772,61.27450943,0.192617923,0.195520267,8,57.76699066,50.97087479,67.4757309,0.207266971,0.189477548,8,57.28155518,51.94174576,66.01941681,0.320033431,0.182913631,8,62.20095825,53.11004639,70.81340027,0.363027155,0.182230815,8,61.7224884,53.58851624,74.16268158,0.471409976,0.174516216,9,67.29857635,55.92417145,75.82938385,0.325457662,0.181477264,10,59.71564102,53.55450058,72.51184845,0.313120753,0.180697292,10,61.13743973,53.55450058,71.5639801,0.318871319,0.186951384,10,63.46154022,53.84615326,72.11538696,0.196322501,0.180446386,10,59.61538315,49.51922989,69.2307663,0.093971677,0.185578436,10,57.21154022,46.15384674,66.82691956,1.28324E-06,0.179429114,10,54.32692337,41.34615326,64.90384674,0.034577183,0.179275513,10,57.21154022,42.30769348,64.90384674,0.021559967,0.178573057,10,56.25,41.34615326,64.42308044,-0.01922733,0.195059925,9,50.96154022,39.42307663,62.98077011
San Marino,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Somalia,SOM,-2.352025032,0.371400714,2,0,0,3.260869503,-2.400239468,0.364581615,3,0,0,4.145077705,-2.445963383,0.338359177,3,0,0,3.076923132,-2.064271688,0.270332485,3,0,0,4.081632614,-2.082691193,0.208390132,4,0.510204077,0,2.551020384,-2.305674076,0.209279805,5,0.492610842,0,1.970443368,-2.146021366,0.176088005,5,0.980392158,0,1.470588207,-2.545302629,0.210750908,5,0,0,0.490196079,-2.531157732,0.216020137,5,0,0,0.970873773,-2.645040512,0.229330927,4,0,0,0,-2.555348873,0.204383343,5,0,0,1.435406685,-2.388267279,0.210873812,5,0.478468895,0,1.91387558,-2.377578259,0.214038491,5,0.473933637,0,1.421800971,-2.253568411,0.228872702,6,0.473933637,0,1.895734549,-2.21917367,0.21763058,6,0.947867274,0,1.421800971,-2.124876022,0.223329395,6,0.961538434,0,2.884615421,-2.152769566,0.214692742,6,0.961538434,0,2.403846264,-2.265273571,0.192088008,7,0.961538434,0,2.403846264,-2.286751509,0.189036459,7,0.480769217,0,1.923076868,-2.256653786,0.186719209,7,1.442307711,0,2.884615421,-2.203409195,0.186339438,7,1.923076868,0,2.884615421,-2.063496113,0.211241066,6,2.403846264,0,3.846153736
São Tomé and Principe,STP,-0.651714683,0.386360377,1,25,9.782608986,53.80434799,-1.074947953,0.314870328,3,13.4715023,6.735751152,25.90673637,-0.748074889,0.29419136,3,21.02564049,10.76923084,39.4871788,-0.458461881,0.296202183,3,36.22449112,18.87755013,55.10203934,-0.569360554,0.240972623,3,28.5714283,17.34693909,48.97959137,-0.830184519,0.235058129,4,20.19704437,10.34482765,36.94581223,-0.866204739,0.190526232,4,20.58823586,11.76470566,30.3921566,-0.644606113,0.217659667,5,25.98039246,16.1764698,44.60784149,-0.745860696,0.221164793,5,22.3300972,14.0776701,38.34951401,-0.707481563,0.200845763,6,24.27184486,16.01941681,40.29126358,-0.741856217,0.214067534,5,25.35885239,12.44019127,38.2775116,-0.844986022,0.201679483,6,22.48803902,9.090909004,33.97129059,-0.72822535,0.200550094,6,24.64455032,13.74407578,36.4928894,-0.784578621,0.211643875,6,24.17061615,11.84834099,36.01895905,-0.792933345,0.204976961,6,23.69668198,12.32227516,35.0710907,-0.799398303,0.208925828,6,25.48077011,10.57692337,34.13461685,-0.771344543,0.20282279,6,25.48077011,12.5,36.05769348,-0.812458277,0.210503116,6,21.15384674,10.57692337,33.65384674,-0.831419647,0.209277838,6,18.75,11.05769253,32.21154022,-0.839797914,0.206572697,6,17.78846169,9.134614944,33.17307663,-0.906838,0.208543018,6,15.86538506,8.653845787,30.28846169,-0.901486695,0.230131581,6,16.82692337,9.134614944,33.65384674
Suriname,SUR,-0.543357134,0.346597582,3,26.63043404,13.04347801,55.43478394,-0.519180238,0.387760401,3,26.94300461,11.39896393,56.99481964,-0.57119751,0.3657763,3,28.20512772,12.30769253,55.38461685,-0.656988978,0.294935614,3,26.02040863,12.24489784,46.42856979,-0.542957962,0.237687603,3,31.12244987,17.8571434,49.48979568,-0.643575132,0.247383431,4,26.10837364,14.77832508,46.79803085,-0.515687943,0.192223027,4,33.82352829,21.56862831,48.03921509,-0.523670435,0.238592893,5,30.88235283,18.62745094,50.98039246,-0.590808988,0.26463902,5,28.64077759,16.01941681,50.97087479,-0.541628897,0.259105414,5,32.52427292,16.5048542,51.94174576,-0.612793028,0.233147115,6,29.18660355,16.74641228,45.45454407,-0.666396737,0.241711274,6,27.27272797,14.35406685,42.5837326,-0.580249667,0.248732552,6,31.7535553,18.48341179,47.39336395,-0.473294139,0.253956258,6,34.12322235,21.80094719,51.6587677,-0.444913149,0.25117898,6,35.54502487,22.27488136,52.60663605,-0.633016527,0.275671154,5,28.84615326,11.53846169,48.07692337,-0.607446074,0.245877221,5,29.32692337,13.94230747,47.11538315,-0.626957238,0.254691988,5,27.88461494,12.5,46.15384674,-0.536254764,0.245499581,5,31.73077011,15.38461494,50,-0.651309133,0.245337665,5,26.44230843,12.01923084,42.78845978,-0.679576337,0.240908414,5,25.48077011,11.53846169,40.86538315,-0.770076394,0.255484998,5,22.11538506,10.09615421,39.42307663
Slovak Republic,SVK,0.672422051,0.276800424,6,71.19565582,62.5,83.69565582,0.513292909,0.254412591,7,68.91191864,56.47668457,79.27461243,0.56682384,0.227653161,8,70.25640869,59.4871788,80,0.959157646,0.19173646,10,78.06122589,70.40816498,85.7142868,0.969138861,0.165509,10,78.57142639,71.42857361,85.7142868,1.14467144,0.17150113,10,82.75862122,77.33990479,89.16255951,1.16191709,0.154537305,10,83.8235321,75.49019623,90.68627167,1.133783221,0.17636162,10,84.80392456,73.52941132,91.1764679,1.021248221,0.177325621,10,81.06796265,71.8446579,86.89320374,1.115403056,0.179710925,10,82.5242691,74.75727844,91.26213837,1.050076842,0.178386509,10,81.33971405,73.68421173,87.55980682,1.001230478,0.177998424,10,80.8612442,74.16268158,85.64593506,1.004638314,0.174343407,10,80.0947876,75.35545349,86.7298584,1.046937823,0.191533402,10,80.56871796,74.40758514,89.57346344,0.934125245,0.193425089,10,78.67298889,72.03791809,86.25592041,0.889779747,0.200621352,10,78.36538696,70.19230652,87.0192337,0.788661957,0.195555389,10,75,68.75,82.21154022,0.889051914,0.200610548,9,78.84615326,70.19230652,85.09615326,0.826119244,0.211990565,8,76.44230652,70.67308044,83.65384674,0.808280587,0.211985722,8,75.96154022,68.2692337,83.65384674,1.006870985,0.211501107,8,79.80769348,73.07691956,88.94230652,0.78447789,0.225611925,7,74.5192337,64.90384674,84.13461304
Slovenia,SVN,1.09056139,0.305052876,4,83.69565582,69.02173615,95.10869598,1.066001773,0.275136828,6,84.97409058,70.98445892,92.74611664,0.692426622,0.209313199,9,73.84615326,64.10256195,82.56410217,0.886924565,0.19173646,10,76.02040863,69.89795685,84.18367004,0.895532548,0.165509,10,76.02040863,68.87754822,82.65306091,0.853808761,0.180897593,9,77.33990479,67.98029327,82.75862122,0.885415077,0.158783555,9,75.49019623,68.13725281,82.84313965,0.795602322,0.184358433,9,73.03921509,64.70587921,81.37255096,0.799915671,0.177325621,10,74.75727844,67.4757309,83.49514771,0.834188402,0.179710925,10,75.72815704,66.01941681,83.00971222,0.915641665,0.178386509,10,77.51196289,70.81340027,85.16746521,0.761264265,0.177998424,10,75.5980835,66.50717926,81.8181839,0.69726038,0.177064106,9,74.8815155,63.03317642,79.14691925,0.63064003,0.182021737,11,72.98577881,60.1895752,77.72512054,0.630146861,0.18303597,11,72.51184845,61.6113739,78.1990509,0.661628067,0.190554962,11,73.07691956,64.42308044,79.32691956,0.62634939,0.184593871,11,72.59615326,63.94230652,78.84615326,0.640269399,0.188234523,10,73.07691956,64.90384674,78.84615326,0.580252647,0.196717829,9,72.59615326,63.46154022,78.84615326,0.65374428,0.197034985,9,73.55769348,64.90384674,81.25,1.008930206,0.195816159,9,80.28845978,74.03845978,88.46154022,0.922037184,0.207592547,8,77.40384674,72.11538696,87.5
Sweden,SWE,1.319948554,0.277094334,6,89.13043213,76.08695984,97.28260803,1.217346668,0.278407753,6,87.04663086,75.12953186,95.33678436,1.405465007,0.240149334,6,90.25640869,81.53845978,95.89743805,1.638661146,0.22957468,6,94.89795685,85.20407867,100,1.64282167,0.198039845,6,94.38775635,87.75510406,100,1.679735541,0.213179514,6,95.56650543,87.68473053,100,1.534100771,0.172469914,6,92.64705658,86.27451324,100,1.439836621,0.209208995,7,91.66666412,81.37255096,98.03921509,1.572080135,0.224388763,7,93.68932343,85.92233276,99.51456451,1.635777712,0.230637893,7,95.14562988,86.89320374,100,1.652537465,0.223882854,7,95.69377899,86.12440491,100,1.658656359,0.235663921,7,95.21530914,85.16746521,100,1.89879775,0.218745932,8,99.05213165,92.41706085,100,1.907862067,0.226116344,8,99.05213165,91.94313049,100,1.905513167,0.223259538,8,99.05213165,91.94313049,100,1.8113904,0.228570759,8,96.63461304,90.38461304,99.5192337,1.815066338,0.217816785,8,97.11538696,91.82691956,99.03845978,1.854202986,0.227054983,8,97.11538696,91.34615326,100,1.801465154,0.220250443,8,95.67308044,90.86538696,99.5192337,1.832540154,0.221451148,8,97.59615326,90.38461304,99.5192337,1.801819921,0.220567718,8,96.63461304,90.38461304,100,1.682474017,0.232497126,7,95.19230652,87.5,99.5192337
Eswatini,SWZ,-0.270231128,0.358660489,2,44.56521606,21.19565201,64.13043213,-0.401644588,0.296470165,4,32.64248657,17.09844589,56.47668457,-0.418449849,0.276275367,4,33.84615326,16.41025734,55.38461685,-0.160606861,0.280681282,4,47.95918274,27.55101967,62.75510025,-0.367892861,0.23319757,4,41.83673477,21.4285717,54.59183502,-0.633173525,0.225632116,5,26.60098457,15.27093601,46.30541992,-0.506830037,0.186633453,5,34.31372452,21.56862831,48.03921509,-0.509186804,0.210006267,6,32.84313583,20.58823586,50.49019623,-0.649848282,0.21093294,6,26.21359253,16.5048542,42.23300934,-0.568201065,0.200845763,6,31.06796074,18.44660187,46.60194016,-0.542230427,0.202280536,6,33.01435471,21.05263138,45.93301392,-0.601889431,0.198232874,7,29.18660355,18.66028786,42.5837326,-0.636704922,0.196622252,7,28.4360199,19.43128014,41.7061615,-0.550816953,0.208299056,7,32.22748947,21.80094719,45.0236969,-0.352633148,0.202236652,7,39.33649445,26.54028511,53.08057022,-0.464353561,0.206211999,7,33.65384674,24.51922989,49.51922989,-0.511012077,0.199145734,7,33.17307663,21.63461494,48.07692337,-0.576286852,0.210503116,6,29.32692337,17.78846169,45.67307663,-0.559676051,0.211619437,6,30.76922989,15.86538506,45.67307663,-0.655621529,0.188947245,7,25.96153831,13.46153831,37.98077011,-0.612275362,0.190549403,7,29.32692337,15.38461494,40.38461685,-0.557064891,0.212402135,6,32.69230652,15.86538506,42.30769348
Seychelles,SYC,0.307362527,0.386360377,1,63.58695602,38.58695602,77.17391205,-0.463293791,0.314870328,3,30.05181313,14.50777245,55.44041443,-0.806028962,0.29419136,3,19.4871788,9.230769157,37.94871902,-0.649264574,0.296202183,3,26.53061295,12.24489784,46.93877411,-0.120960161,0.240972623,3,50.51020432,32.1428566,63.26530457,-0.872868896,0.21233049,5,18.22660065,9.852216721,32.01970291,-0.028843775,0.179839119,5,53.4313736,43.62745285,60.29411697,-0.622617185,0.217659667,5,27.45098114,17.15686226,45.58823395,-0.854717612,0.221164793,5,19.90291214,10.19417477,32.52427292,-0.6558671,0.212555662,5,27.6699028,16.01941681,44.6601944,-0.554063797,0.202280536,6,32.53588486,20.57416344,45.93301392,-0.495318294,0.201679483,6,34.92823029,22.96650696,47.36841965,-0.377028644,0.200550094,6,37.44075775,26.06635094,52.13270187,-0.284270555,0.208299056,7,43.12796021,28.90995216,54.02843475,-0.284101158,0.202236652,7,44.54976273,30.33175278,53.55450058,-0.332860678,0.206211999,7,40.86538315,28.36538506,53.84615326,-0.091880076,0.199145734,7,50,36.53845978,60.57692337,-0.259154618,0.210503116,6,44.71154022,27.88461494,56.25,-0.175943196,0.204409629,7,47.11538315,31.73077011,60.57692337,-0.160953179,0.20274429,7,48.07692337,33.65384674,61.05769348,-0.153617695,0.205586612,7,49.03845978,34.13461685,62.01922989,-0.1309807,0.230131581,6,48.07692337,33.65384674,60.57692337
Syrian Arab Republic,SYR,-1.072738409,0.311746508,4,14.673913,4.891304493,25.54347801,-1.250605941,0.340723753,4,9.326424599,4.145077705,23.83419609,-1.264891386,0.315327704,4,9.743589401,4.615384579,21.53846169,-1.006102085,0.233963117,5,16.32653046,7.142857075,27.55101967,-1.022360086,0.195179254,5,16.32653046,8.163265228,24.48979568,-1.097412586,0.20012255,6,13.79310322,6.403940678,21.18226624,-0.980745256,0.170975253,6,17.64705849,9.8039217,25,-1.357164502,0.19402495,8,8.333333015,2.450980425,15.1960783,-1.309509277,0.190938771,9,8.252427101,2.91262126,16.5048542,-1.144832134,0.18518737,9,13.10679626,4.854369164,19.90291214,-0.963442087,0.175974146,9,18.18181801,8.133971214,26.31579018,-0.902303636,0.174721688,9,19.61722565,9.090909004,28.7081337,-0.950523674,0.192712307,8,19.9052124,8.056872368,28.4360199,-1.530078173,0.217640057,7,4.265402794,1.895734549,11.37440777,-1.548749685,0.215032905,7,4.265402794,1.421800971,10.42654037,-1.685531735,0.223908991,7,3.846153736,1.923076868,7.692307472,-1.635518432,0.21955277,7,4.326922894,1.923076868,6.730769157,-1.66615355,0.247907594,5,3.846153736,1.923076868,7.692307472,-1.827085376,0.234212682,5,3.365384579,0.961538434,5.769230843,-1.7376405,0.232649088,5,3.365384579,1.923076868,7.211538315,-1.758002162,0.229231864,5,3.365384579,1.923076868,6.730769157,-1.861649513,0.246431485,5,3.365384579,0.961538434,6.730769157
