,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Réunion,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.99623394,0.395905554,1,82.92682648,65.85366058,91.70731354,0.796942115,0.341566622,1,77.56097412,61.95121765,89.26829529,0.782759428,0.419885546,1,76.5853653,59.51219559,91.70731354,0.791800439,0.416290224,1,76.69902802,59.70873642,91.74757385,0.806962311,0.40298757,1,77.1844635,61.65048599,91.74757385,0.839033186,0.427496374,1,77.03349304,61.24401855,90.90908813,0.820768178,0.431707531,1,77.14286041,60.95238113,90.95237732,0.798557997,0.418040931,1,75.82938385,61.13743973,89.57346344,0.787239015,0.433492601,1,76.30331421,60.66350555,90.52132416,0.785380185,0.442266405,1,76.7772522,59.71564102,89.57346344,0.640055597,0.424711913,1,73.07691956,55.28845978,88.94230652,0.632761002,0.421974272,1,72.11538696,56.25,89.42308044,0.640844405,0.42249319,1,72.11538696,56.25,89.42308044,0.646386683,0.401955217,1,74.03845978,57.21154022,88.46154022,0.632425368,0.402181119,1,73.07691956,55.76922989,87.5,0.625335574,0.409075886,1,71.63461304,54.80769348,88.94230652,0.678798795,0.379998386,1,74.5192337,58.17307663,87.0192337
Romania,ROM,-0.446042687,0.262076586,4,39.24731064,19.89247322,56.98924637,-0.615190983,0.186794907,6,31.95876312,19.58762932,44.8453598,-0.491280317,0.176595271,8,36.04060745,26.39593887,49.2385788,-0.44413051,0.160665005,8,40.40404129,29.79797935,52.5252533,-0.374906212,0.147485554,10,43.43434525,32.32323074,55.55555725,-0.295870721,0.136950731,12,46.82926941,35.60975647,54.14634323,-0.24165462,0.132693633,12,50.24390411,40.97560883,56.09756088,-0.163892508,0.127547398,15,53.17073059,40.48780441,58.53658676,-0.182706311,0.130265146,15,52.91262054,40.29126358,57.76699066,-0.14283666,0.125611395,14,53.88349533,43.20388412,59.70873642,-0.262549967,0.130500183,14,49.76076508,37.79904175,56.93779755,-0.305511862,0.120979972,15,47.61904907,37.1428566,54.76190567,-0.287126601,0.117576756,16,49.76303482,38.86256027,54.9763031,-0.331757128,0.113488235,16,46.44549942,36.01895905,54.02843475,-0.252530336,0.117450431,15,49.28910065,39.8104248,57.34597015,-0.184242219,0.116423987,15,52.88461685,43.75,57.21154022,-0.102435768,0.116032273,15,55.28845978,48.07692337,60.57692337,-0.102677785,0.120107763,14,54.32692337,46.15384674,59.13461685,-0.074312948,0.111916564,14,55.28845978,47.11538315,59.13461685,-0.151616424,0.120921917,14,50.96154022,42.30769348,59.13461685,-0.161359578,0.128942996,14,50.48077011,41.34615326,58.65384674,-0.028528785,0.133544147,13,54.80769348,46.15384674,61.05769348
Russian Federation,RUS,-1.053341627,0.210325092,6,15.05376339,2.688172102,29.03225899,-0.978781164,0.164297968,8,16.49484444,6.701030731,30.92783546,-0.99524188,0.165306538,9,15.73604107,5.583756447,27.91878128,-0.929368198,0.151585251,9,19.69696999,7.070706844,31.31313133,-0.761310518,0.147485554,10,26.26262665,12.62626266,35.3535347,-0.798265874,0.138307244,11,23.90243912,14.14634132,33.658535,-0.823230207,0.133662581,11,21.95121956,15.60975647,33.658535,-0.910894513,0.128454283,14,19.51219559,10.73170757,27.80487823,-1.013789654,0.131127656,14,16.9902916,7.281553268,20.87378693,-1.114999294,0.125611395,14,12.13592243,4.368932247,17.96116447,-1.132047653,0.130500183,14,11.00478458,3.82775116,19.1387558,-1.090828776,0.130421981,14,13.33333302,3.809523821,19.52380943,-1.065003991,0.125638664,15,15.16587639,5.687203884,20.37914658,-1.042262673,0.119820952,15,14.69194317,8.530805588,21.32701492,-1.013163924,0.123530857,14,15.63981056,9.478672981,21.80094719,-0.919227302,0.124149188,13,17.30769157,12.5,27.40384674,-0.94927448,0.123736329,13,15.38461494,10.57692337,24.51922989,-0.822547376,0.12749894,13,19.71153831,12.98076916,32.21154022,-0.892130852,0.118342079,13,16.82692337,12.01923084,25.96153831,-0.850664675,0.126805782,13,20.19230843,12.98076916,28.36538506,-0.810098529,0.136202395,13,23.07692337,14.42307663,30.28846169,-0.910580635,0.140870973,11,19.23077011,12.01923084,26.92307663
Rwanda,RWA,-0.745139956,0.340506971,2,26.88171959,3.763440847,50.5376358,-0.719555497,0.279505402,4,30.41237068,9.793814659,46.39175415,-0.602834523,0.27326408,4,31.97969627,13.70558357,53.29949188,-0.418551475,0.284184515,4,41.91919327,22.72727203,59.59595871,-0.466384411,0.237964928,5,39.89899063,20.20202065,56.56565475,-0.440628707,0.209796995,7,39.02439117,23.90243912,54.14634323,-0.617955565,0.212148353,7,31.70731735,17.07317162,49.26829147,-0.208081558,0.19097586,9,50.24390411,36.5853653,59.51219559,-0.001273742,0.190143734,9,57.76699066,47.08737946,66.01941681,0.096269213,0.187636748,9,60.19417572,52.42718506,67.96116638,0.089927644,0.192303568,10,60.76554871,51.19617081,69.37799072,0.353755444,0.174943149,12,68.09523773,60.47618866,72.38095093,0.357638747,0.172100157,12,68.2464447,59.24170685,72.03791809,0.557708859,0.17223841,12,72.03791809,64.45497894,76.7772522,0.627993464,0.170491591,13,72.03791809,66.824646,77.72512054,0.762648225,0.170277521,12,75.4807663,69.2307663,81.7307663,0.635993719,0.167038739,12,72.59615326,66.34615326,78.84615326,0.644179821,0.171404794,11,72.59615326,66.34615326,80.28845978,0.626808763,0.167128816,11,72.11538696,65.38461304,80.7692337,0.580508649,0.160592616,11,71.15384674,64.42308044,80.28845978,0.56478554,0.165394977,11,70.19230652,63.94230652,79.32691956,0.554596305,0.1664702,10,69.71154022,63.46154022,79.80769348
Samoa,WSM,-0.026595131,0.480888695,1,56.45161438,25.2688179,76.34408569,-0.090518571,0.379066318,2,53.60824585,30.92783546,71.64948273,0.093374334,0.311893106,3,59.89847565,39.08629608,73.60405731,0.06990391,0.321846157,3,60.10100937,39.89899063,74.74747467,0.07625632,0.304607779,3,60.10100937,40.90909195,74.24242401,0.128099546,0.293652147,3,58.53658676,43.4146347,73.17073059,0.181704879,0.27058953,3,59.02439117,49.26829147,71.70731354,0.24113287,0.311372429,3,62.92683029,46.82926941,74.14633942,0.246863961,0.308710963,3,63.10679626,49.02912521,74.27184296,0.207055494,0.310851514,3,62.62136078,47.57281494,74.27184296,0.117129475,0.301668793,4,61.24401855,42.5837326,72.24880219,0.120397151,0.298702747,4,61.42856979,42.38095093,72.38095093,0.097016945,0.299264312,4,60.66350555,42.65402985,72.03791809,0.10666585,0.300185412,4,61.13743973,43.12796021,72.03791809,0.145286396,0.300026804,4,62.55924225,45.0236969,72.03791809,0.296168506,0.333539158,3,64.90384674,50.48077011,76.92308044,0.291200399,0.314819396,3,65.38461304,50.96154022,76.92308044,0.276455611,0.314297199,3,65.38461304,50,76.92308044,0.623296916,0.310900211,3,71.63461304,59.13461685,82.21154022,0.633449614,0.310184896,3,73.55769348,60.09615326,83.17308044,0.639852107,0.322975129,3,72.59615326,60.57692337,84.13461304,0.694188476,0.312642962,3,75,61.05769348,85.09615326
Saudi Arabia,SAU,-0.163303331,0.262076586,4,51.07526779,32.25806427,62.90322495,-0.250979662,0.231376439,4,47.93814468,31.44329834,61.34020615,-0.189664915,0.256956398,4,50.7614212,31.47208214,63.45177841,0.198740423,0.199504286,5,62.62626266,53.53535461,72.72727203,-0.152231738,0.216381341,5,55.05050659,35.3535347,62.12121201,-0.286972672,0.209345803,5,48.78048706,29.26829338,56.5853653,-0.097484097,0.199912623,5,54.63414764,42.43902588,60.97560883,-0.190361738,0.187593207,6,51.70731735,37.56097412,59.51219559,-0.16516085,0.176415831,7,53.39805984,37.86407852,59.70873642,-0.00840424,0.172398716,8,58.73786545,48.54368973,64.56311035,-0.016591161,0.177634165,9,58.85167313,46.88995361,65.55023956,0.040570833,0.17462872,9,59.04761887,50.47618866,66.66666412,-0.305001318,0.181163177,8,48.81516647,32.70142365,57.34597015,-0.038736638,0.166085169,9,57.81990433,47.39336395,63.03317642,-0.020360924,0.167918816,9,59.24170685,47.39336395,63.03317642,0.087423183,0.161305413,8,59.13461685,52.88461685,65.86538696,0.052268151,0.161245793,7,58.17307663,52.40384674,65.86538696,0.230985761,0.156209469,8,63.94230652,56.73077011,67.30769348,0.366113842,0.140670508,8,66.34615326,60.57692337,70.67308044,0.360562265,0.152474001,8,66.34615326,60.09615326,72.11538696,0.27514869,0.166110113,8,63.46154022,56.25,69.2307663,0.268976748,0.172532335,7,62.98077011,55.28845978,69.2307663
Sudan,SDN,-1.240006447,0.262076586,4,6.989247322,0,25.2688179,-1.068467498,0.211729228,6,13.40206146,1.030927777,29.89690781,-0.866833746,0.220007792,6,23.35025406,6.091370583,35.53299332,-1.022159457,0.196194842,6,13.63636398,2.020201921,30.80808067,-1.242392778,0.196773052,7,7.070706844,0.50505048,17.17171669,-1.279613733,0.1774299,8,8.780488014,0.975609779,14.14634132,-1.372325778,0.1777291,8,4.878048897,0,13.17073154,-1.180790544,0.18423526,9,9.268292427,1.951219559,19.51219559,-1.324396968,0.184085906,10,4.854369164,0,16.01941681,-1.416897655,0.182315037,10,3.883495092,0,11.1650486,-1.146192908,0.172566608,10,10.52631569,1.91387558,20.09569359,-1.187581539,0.16619353,11,9.523809433,1.90476191,18.5714283,-1.180670619,0.164646119,11,9.004739761,1.895734549,18.95734596,-1.48544538,0.15846622,11,0.947867274,0,9.004739761,-1.46871829,0.160771698,12,1.421800971,0,9.478672981,-1.445476055,0.154339105,12,3.365384579,0,9.134614944,-1.466719389,0.150230557,12,3.365384579,0,10.09615421,-1.525485158,0.153102368,12,3.846153736,0,8.653845787,-1.528240919,0.13882418,12,3.365384579,0,8.17307663,-1.419315577,0.143201321,12,6.25,0.961538434,10.57692337,-1.365431905,0.152023882,12,7.692307472,1.923076868,12.01923084,-1.386455774,0.155725569,11,6.730769157,2.403846264,12.5
Senegal,SEN,-0.142714694,0.262076586,4,52.1505394,32.79570007,62.90322495,-0.149789661,0.211729228,6,51.03092957,36.08247375,63.40206146,-0.07604102,0.220007792,6,55.83756256,38.57868195,63.95939255,0.176479012,0.189917699,7,61.61616135,53.53535461,71.71717072,-0.157334924,0.175846323,9,54.54545593,40.40404129,61.11111069,-0.050151762,0.171326205,9,54.63414764,44.87804794,60.48780441,-0.050288968,0.170173854,10,55.60975647,46.82926941,60.97560883,-0.372865677,0.155916467,13,40.97560883,31.21951294,53.658535,-0.507814825,0.152531296,14,36.89320374,24.27184486,49.02912521,-0.497830898,0.149539903,14,37.37863922,25.24271774,49.51456451,-0.486338764,0.15301168,13,37.79904175,24.88038254,50.71770477,-0.638163745,0.1502617,14,30.47619057,19.52380943,41.90476227,-0.496297598,0.143015325,15,38.3886261,23.22274971,51.18483353,-0.256706208,0.135075584,15,50.23696518,37.91469193,58.2938385,-0.186744928,0.133492038,16,53.55450058,41.7061615,59.24170685,0.055751223,0.131552532,15,58.17307663,52.88461685,63.46154022,0.059147999,0.13365227,15,58.65384674,52.88461685,64.90384674,9.11367E-05,0.135453716,15,58.17307663,50,63.46154022,-0.091662914,0.125115767,15,53.84615326,45.67307663,59.13461685,-0.024619212,0.127296373,15,57.21154022,46.63461685,61.05769348,0.038779087,0.135088354,15,57.69230652,49.51922989,62.5,0.030371126,0.137327686,14,57.21154022,46.63461685,62.5
Singapore,SGP,2.107433796,0.188621625,7,97.31182861,93.01074982,100,2.113981247,0.176140472,7,96.90721893,92.26804352,100,2.208548784,0.1710089,7,97.46192932,93.90863037,100,2.320979595,0.161902547,7,98.98989868,94.44444275,100,2.228928089,0.157105699,8,97.97979736,93.93939209,100,2.325579882,0.145929173,9,98.53658295,97.07317352,100,2.166169643,0.142116815,9,98.04878235,95.12194824,100,2.185165167,0.137579814,11,98.04878235,94.63414764,99.02439117,2.241866589,0.147456467,11,98.05825043,94.6601944,100,2.247644424,0.143089935,11,98.05825043,95.63106537,100,2.217089176,0.13958545,11,98.08612061,94.73683929,99.52153015,2.180155277,0.141573429,11,98.57142639,94.2857132,100,2.109778166,0.14671433,12,97.15639496,94.31279755,99.52606964,2.123504162,0.135315716,12,97.15639496,94.78672791,99.52606964,2.077939034,0.133339435,12,96.6824646,94.78672791,99.05213165,2.071659565,0.12901774,11,96.15384674,95.19230652,100,2.093367338,0.128735334,11,96.63461304,94.2307663,100,2.088078737,0.136750355,11,97.11538696,93.75,100,2.137122631,0.125766292,11,97.59615326,95.67308044,100,2.174483299,0.135159045,11,98.55769348,95.67308044,100,2.159582615,0.143244609,11,99.03845978,95.67308044,100,2.151986361,0.14450179,10,99.03845978,95.19230652,100
Solomon Islands,SLB,0.340782076,0.439479858,1,65.05376434,43.01075363,81.18279266,0.029974787,0.362568051,2,55.67010498,34.02061844,74.74227142,-0.363780469,0.315285057,3,43.6548233,21.82741165,61.42131805,-0.705001593,0.359950393,3,30.30303001,3.030303001,53.53535461,-0.632166445,0.346512914,3,31.81818199,8.080807686,56.56565475,-0.365573227,0.263880491,4,42.92683029,23.4146347,56.5853653,0.042112213,0.245591417,4,57.56097412,44.39024353,67.31707001,-0.21895735,0.270909876,4,49.26829147,29.75609779,61.95121765,-0.389968783,0.261079431,5,40.77669907,20.38834953,57.76699066,-0.370780826,0.251858503,5,42.23300934,23.30097008,59.22330093,-0.2926673,0.266915351,5,48.80382919,24.88038254,61.24401855,-0.347557873,0.255405843,6,44.2857132,22.8571434,60.47618866,-0.34329778,0.253214598,6,45.49763107,23.22274971,59.24170685,-0.358165592,0.254342496,6,44.54976273,24.64455032,59.71564102,-0.400131494,0.258358687,6,42.65402985,21.80094719,59.24170685,-0.277904898,0.26363492,6,49.51922989,27.40384674,60.09615326,-0.340805501,0.259988368,6,46.15384674,23.07692337,60.09615326,-0.344269186,0.259944886,5,43.75,22.11538506,59.13461685,0.098246716,0.273877323,4,59.13461685,43.75,69.2307663,0.007242497,0.272773296,4,57.69230652,39.42307663,67.78845978,-0.007193675,0.278287381,4,56.25,35.09615326,66.82691956,0.096898943,0.266294986,4,60.09615326,44.23077011,68.75
Sierra Leone,SLE,-0.756474376,0.315914035,3,26.34408569,4.838709831,49.4623642,-0.805456221,0.270902723,5,25.25773239,6.701030731,43.81443405,-0.888554156,0.265116602,5,20.81218338,4.060913563,37.05583572,-0.834422767,0.262114227,5,24.74747467,4.545454502,42.42424393,-0.907941282,0.227553144,7,18.18181801,5.555555344,35.3535347,-0.907723248,0.2007799,8,19.02439117,8.780488014,33.17073059,-1.066616774,0.200447872,8,13.65853691,2.926829338,24.39024353,-1.019452691,0.196741894,10,16.5853653,4.878048897,27.80487823,-0.911957145,0.201115489,10,18.93203926,7.281553268,33.49514389,-0.968692243,0.195505157,11,17.47572899,4.368932247,30.09708786,-0.931149304,0.182243422,12,19.1387558,6.698564529,28.22966576,-0.774881303,0.175792515,12,22.38095284,13.80952358,38.09523773,-0.842971742,0.166371807,13,20.85308075,12.79620838,33.64928818,-0.95107615,0.134884909,16,18.00947952,10.42654037,26.54028511,-0.905651033,0.133492038,16,19.9052124,11.84834099,28.4360199,-0.940660715,0.131552532,15,15.86538506,11.05769253,27.40384674,-0.799788296,0.13365227,15,22.59615326,13.46153831,31.73077011,-0.818990529,0.139815867,14,20.19230843,12.98076916,32.21154022,-0.567459464,0.128422946,14,31.73077011,22.59615326,43.75,-0.490053713,0.130526781,14,36.53845978,26.44230843,45.67307663,-0.432152838,0.142465547,13,37.01922989,27.88461494,49.03845978,-0.360360056,0.14063628,13,41.34615326,29.32692337,49.03845978
El Salvador,SLV,-0.865277529,0.24490653,5,21.50537682,5.913978577,38.70967865,-0.765270233,0.21848321,5,28.86598015,12.3711338,42.2680397,-0.515096128,0.206201017,6,35.02537918,23.85786819,52.79187775,-0.679732323,0.187893718,7,31.81818199,16.66666603,43.43434525,-0.367350012,0.182044148,8,43.93939209,29.79797935,56.56565475,-0.424856365,0.170237035,10,40.48780441,26.34146309,52.19512177,-0.454791427,0.170163319,10,41.46341324,24.87804794,52.19512177,-0.296290636,0.175777987,11,45.36585236,34.63414764,56.5853653,-0.371979117,0.179565921,11,41.74757385,28.64077759,54.85437012,-0.361731887,0.175266638,11,43.20388412,30.09708786,54.85437012,-0.2503784,0.174598724,13,50.71770477,35.40670013,59.33014297,-0.277008086,0.171288058,13,48.57143021,34.2857132,56.66666794,-0.261877775,0.159089074,14,51.18483353,36.96682358,57.34597015,-0.41276902,0.140406027,15,42.18009567,30.33175278,52.60663605,-0.353765696,0.139226079,15,45.0236969,34.59715652,54.02843475,-0.376821518,0.136216044,14,43.26922989,31.73077011,52.88461685,-0.423663795,0.138298362,14,42.30769348,29.32692337,52.40384674,-0.522922337,0.138488501,14,33.65384674,23.55769157,46.15384674,-0.501855314,0.126099959,14,37.98077011,25.48077011,45.67307663,-0.596975744,0.122981578,14,29.80769157,23.07692337,40.86538315,-0.555038691,0.131799012,14,32.21154022,24.51922989,41.82692337,-0.591944814,0.134876251,13,29.32692337,22.59615326,40.38461685
San Marino,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Somalia,SOM,-1.273832083,0.315914035,3,5.376344204,0,26.34408569,-1.403337955,0.285500854,4,2.061855555,0,19.07216454,-1.568709731,0.278807878,4,0,0,10.15228462,-1.040783167,0.317938298,3,12.12121201,0,34.84848404,-1.565277696,0.25241816,5,0.50505048,0,9.090909004,-1.787207127,0.223434538,6,0,0,3.414634228,-1.683327198,0.218938917,6,0,0,5.365853786,-1.730775356,0.219870895,6,0,0,3.902439117,-1.759850383,0.225810215,6,0,0,3.398058176,-1.868714333,0.231552258,6,0,0,2.427184582,-1.715286136,0.20704551,8,0,0,3.349282265,-1.739729166,0.199752465,8,0,0,2.380952358,-1.706139803,0.19634831,8,0,0,3.317535639,-1.591467142,0.172783539,9,0,0,4.265402794,-1.580440402,0.174904227,9,0.473933637,0,6.161137581,-1.659837484,0.165996492,8,0.480769217,0,4.807692528,-1.615454197,0.162207887,9,1.442307711,0,5.288461685,-1.701096773,0.158548325,10,0.961538434,0,4.807692528,-1.712956548,0.144239232,10,0.480769217,0,4.326922894,-1.788002729,0.155491546,10,0,0,2.884615421,-1.709902525,0.167670786,9,0.961538434,0,5.288461685,-1.670351863,0.171054557,8,2.403846264,0,6.25
São Tomé and Principe,STP,0.401667178,0.340506971,2,66.66666412,51.07526779,81.18279266,0.011723082,0.279505402,4,55.1546402,40.20618439,69.07216644,0.195790768,0.27326408,4,61.92893219,47.20812225,74.61928558,-0.069496982,0.284184515,4,55.05050659,34.34343338,69.69696808,-0.256269753,0.272351325,4,48.48484802,27.77777863,62.12121201,-0.364129364,0.235105932,5,43.4146347,25.36585426,56.09756088,-0.536912084,0.234860107,5,36.5853653,18.04878044,52.19512177,-0.285134852,0.214159846,6,46.341465,31.21951294,59.02439117,-0.304100901,0.213201657,6,47.57281494,29.61165047,58.25242615,-0.301796496,0.208974943,6,48.05825424,31.06796074,59.22330093,-0.196812764,0.224398822,5,53.11004639,33.97129059,62.67942429,-0.253046393,0.21310088,6,50,31.90476227,60.95238113,-0.179206625,0.214835525,6,53.55450058,35.54502487,63.03317642,-0.178311154,0.221850932,6,53.08057022,35.0710907,63.03317642,-0.175387055,0.221989661,7,54.02843475,35.54502487,63.03317642,-0.001819522,0.220450014,7,57.21154022,44.23077011,65.86538696,-0.045055393,0.209380567,7,56.73077011,43.75,65.86538696,-0.066074379,0.212032586,7,56.25,40.38461685,65.38461304,0.161654159,0.199721768,8,61.53845978,50.96154022,67.30769348,0.186745137,0.182781726,9,61.53845978,53.36538315,67.78845978,0.196552336,0.185530752,9,61.05769348,51.92307663,67.78845978,0.163922891,0.178464711,9,61.05769348,49.03845978,66.82691956
Suriname,SUR,0.185647145,0.315914035,3,61.29032135,46.23656082,75.26881409,0.276901424,0.316249192,3,64.43299103,48.45360947,78.35051727,0.477831185,0.338776052,3,71.06598663,55.32994843,83.75634766,0.279725105,0.317938298,3,64.64646149,47.97979736,77.77777863,0.330450922,0.306244731,3,68.1818161,53.03030396,77.27272797,0.276549935,0.285463274,4,63.90243912,51.21951294,75.60975647,0.222951248,0.25834313,4,60.97560883,51.70731735,71.70731354,-0.098335437,0.235277772,5,55.60975647,37.56097412,64.87805176,-0.007415598,0.249625847,5,57.28155518,38.83495331,69.90291595,-0.02104928,0.236122862,5,57.76699066,39.80582428,67.4757309,-0.257002324,0.208740443,6,50.23923492,31.10047913,59.80861282,-0.329983175,0.203504473,7,46.66666794,29.04761887,56.66666794,-0.27736631,0.199769765,7,50.23696518,32.70142365,58.2938385,-0.333963096,0.184981689,8,45.97156525,31.27962112,58.2938385,-0.2752662,0.1891592,8,48.3412323,34.59715652,59.24170685,-0.443237782,0.182867572,6,39.90384674,26.44230843,53.36538315,-0.239053205,0.171789482,5,50.48077011,36.53845978,57.69230652,-0.303375602,0.175611943,5,46.15384674,32.21154022,57.69230652,-0.172422916,0.156205386,5,50.96154022,41.82692337,58.65384674,-0.21033293,0.168169871,5,48.07692337,36.53845978,59.13461685,-0.392585009,0.179563195,5,39.90384674,26.92307663,51.92307663,-0.434007257,0.17505227,5,37.01922989,25.48077011,49.03845978
Slovak Republic,SVK,0.21805428,0.24490653,5,62.90322495,50.5376358,73.1182785,0.08884532,0.170224473,7,59.27835083,50,66.49484253,0.225814462,0.176595271,8,62.94416428,57.36040497,71.57360077,-0.006648243,0.151585251,9,58.58585739,47.97979736,63.63636398,0.310930997,0.147485554,10,65.15151215,59.59595871,73.73737335,0.394147396,0.141527474,10,67.80487823,60,73.65853882,0.491947055,0.135603681,10,68.78048706,63.4146347,73.65853882,0.422381699,0.140342012,11,69.26829529,60.97560883,73.65853882,0.349662989,0.141900092,11,67.96116638,59.70873642,72.33009338,0.36211887,0.134847745,11,67.4757309,61.65048599,73.30097198,0.270354897,0.135534003,12,65.55023956,59.33014297,71.29186249,0.25229311,0.125038818,13,63.80952454,60,70.47618866,0.23699522,0.12453375,13,63.98104095,57.81990433,70.61611176,0.076267593,0.123294324,13,60.66350555,54.9763031,64.45497894,0.056033321,0.130488664,13,59.71564102,54.02843475,63.03317642,0.127809286,0.128321871,13,59.61538315,54.32692337,65.38461304,0.142983109,0.126397118,13,61.53845978,56.25,66.34615326,0.186319321,0.132670119,12,62.5,56.73077011,66.34615326,0.132142603,0.121245548,12,60.57692337,55.28845978,64.90384674,0.262058079,0.133059308,12,62.98077011,59.13461685,67.78845978,0.218014926,0.144050673,12,61.53845978,55.28845978,67.30769348,0.44478792,0.150414065,11,66.34615326,61.05769348,74.5192337
Slovenia,SVN,1.114187837,0.275613815,3,81.72042847,73.65591431,90.86021423,1.212757349,0.186794907,6,85.05154419,80.41236877,90.72164917,0.884798646,0.165306538,9,80.20304871,73.60405731,84.77157593,0.806810558,0.151585251,9,78.78787994,73.23232269,83.33333588,0.927805543,0.147485554,10,81.31313324,75.75757599,83.83838654,1.033518434,0.148588315,9,83.4146347,76.0975647,85.85366058,0.909937859,0.140532672,9,80,73.17073059,83.4146347,1.034196496,0.145921022,10,82.43902588,76.5853653,88.29268646,1.009254336,0.141900092,11,80.58252716,74.27184296,85.43688965,0.981918633,0.134847745,11,80.58252716,74.27184296,84.46601868,1.058565736,0.135894239,11,81.8181839,74.64115143,85.64593506,0.923142374,0.134866983,12,79.52381134,72.38095093,83.80952454,0.948859096,0.13876164,11,79.14691925,72.98577881,83.88625336,0.839447618,0.123410262,13,76.7772522,72.51184845,81.04265594,0.729339302,0.127234608,13,74.40758514,70.1421814,79.62084961,0.726937771,0.12622796,13,74.5192337,69.2307663,79.32691956,0.773314476,0.127408996,13,76.44230652,68.75,80.28845978,0.823036253,0.132319346,12,77.40384674,69.71154022,81.25,0.81640774,0.121800177,12,79.32691956,71.15384674,81.7307663,0.87059021,0.13089332,12,80.7692337,75,82.21154022,0.922138453,0.140706554,12,80.7692337,73.55769348,84.13461304,0.807328343,0.137417883,12,79.32691956,70.67308044,81.25
